world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue
E2Maps/museum	(4,4)	N5839	N5415	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	20	FALSE	11.307693
E2Maps/museum	(6,4)	N9716	N6120	p(4,4);p(5,4);p(6,4);	7	2	2	20	FALSE	11.307693
E2Maps/museum	(4,0)	N2932	N6120	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	22	FALSE	11.461539
E2Maps/museum	(6,4)	N4252	N8197	p(4,4);p(5,4);p(6,4);	7	2	2	18	FALSE	10.384616
E2Maps/museum	(0,4)	N1438	N8197	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	26	FALSE	11
E2Maps/museum	(4,4)	N4246	N657	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	30	FALSE	12.692308
E2Maps/museum	(4,0)	N3695	N1580	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	22	FALSE	10.692308
E2Maps/museum	(0,4)	N9168	N1580	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	28	FALSE	11.153847
E2Maps/museum	(6,4)	N3714	N5391	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	24	FALSE	11
E2Maps/museum	(0,4)	N1435	N5391	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	26	FALSE	11.153847
E2Maps/museum	(4,0)	N7555	N833	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	32	FALSE	12.076923
E2Maps/museum	(6,4)	N1543	N833	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	36	FALSE	12.384615
E2Maps/museum	(4,4)	N8291	N4285	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	30	FALSE	13.615385
E2Maps/museum	(6,4)	N4633	N8345	p(4,4);p(5,4);p(6,4);	7	2	2	30	FALSE	13.615385
E2Maps/museum	(4,0)	N3183	N8345	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	32	FALSE	13.769232
E2Maps/museum	(0,4)	N7570	N118	p(2,4);p(1,4);p(0,4);	8	2	2	24	TRUE	11.807693
E2Maps/museum	(6,4)	N4758	N884	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	32	TRUE	12.423077
E2Maps/museum	(0,4)	N3945	N4093	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	13.653846
E2Maps/museum	(6,4)	N4723	N6363	p(4,4);p(5,4);p(6,4);	8	2	2	26	TRUE	12.73077
E2Maps/museum	(0,4)	N4092	N1968	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	34	TRUE	13.346154
E2Maps/museum	(6,4)	N4978	N6001	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	14.576923
E2Maps/museum	(0,4)	N9457	N9698	p(2,4);p(1,4);p(0,4);	8	2	2	24	TRUE	12.115384
E2Maps/museum	(4,0)	N3954	N7494	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	30	TRUE	12.730769
E2Maps/museum	(0,4)	N1949	N9438	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	34	TRUE	13.346154
E2Maps/museum	(0,4)	N7542	N4928	p(2,4);p(1,4);p(0,4);	8	2	2	30	TRUE	13.807692
E2Maps/museum	(6,4)	N9699	N8010	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	32	TRUE	12.576923
E2Maps/museum	(0,4)	N4828	N3138	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	13.807693
E2Maps/museum	(6,4)	N6866	N2171	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	32	TRUE	13.192308
E2Maps/museum	(4,0)	N70	N5197	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	36	TRUE	13.807692
E2Maps/museum	(0,4)	N3981	N1737	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	14.269231
E2Maps/museum	(6,4)	N3292	N371	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	14.576923
E2Maps/museum	(0,4)	N8080	N5061	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	40	TRUE	14.884616
E2Maps/museum	(4,0)	N9276	N5616	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	46	TRUE	15.8076935
E2Maps/museum	(6,4)	N6955	N1021	p(4,4);p(5,4);p(6,4);	8	2	2	26	TRUE	13.346155
E2Maps/museum	(4,0)	N5233	N2668	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	30	TRUE	13.653846
E2Maps/museum	(6,4)	N8854	N5719	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	32	TRUE	13.961538
E2Maps/museum	(0,4)	N181	N5654	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	34	TRUE	13.807693
E2Maps/museum	(6,4)	N9430	N7594	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	15.038462
E2Maps/museum	(6,4)	N3359	N6758	p(4,4);p(5,4);p(6,4);	8	2	2	36	TRUE	16.26923
E2Maps/museum	(0,4)	N727	N228	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	34	TRUE	14.115384
E2Maps/museum	(4,0)	N2887	N8148	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	40	TRUE	15.038462
E2Maps/museum	(0,4)	N1146	N3262	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	14.884616
E2Maps/museum	(6,4)	N1853	N4955	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	15.192308
E2Maps/museum	(6,4)	N2981	N7415	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	42	TRUE	16.115385
E2Maps/museum	(4,0)	N7418	N8904	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	46	TRUE	16.73077
E2Maps/museum	(6,4)	N9048	N5839	p(4,4);p(5,4);p(6,4);	8	2	2	22	TRUE	13.115385
E2Maps/museum	(4,0)	N2413	N9716	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	26	TRUE	13.423077
E2Maps/museum	(6,4)	N4618	N2932	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	28	TRUE	13.73077
E2Maps/museum	(0,4)	N9422	N4252	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	30	TRUE	12.807693
E2Maps/museum	(6,4)	N2532	N1438	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	38	TRUE	14.038462
E2Maps/museum	(6,4)	N9047	N4246	p(4,4);p(5,4);p(6,4);	8	2	2	32	TRUE	15.269232
E2Maps/museum	(0,4)	N2032	N3695	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	30	TRUE	13.115385
E2Maps/museum	(4,0)	N3509	N9168	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	36	TRUE	14.038462
E2Maps/museum	(0,4)	N2674	N3714	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	36	TRUE	13.884615
E2Maps/museum	(6,4)	N644	N1435	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	38	TRUE	14.192308
E2Maps/museum	(6,4)	N9561	N7555	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	38	TRUE	15.115385
E2Maps/museum	(4,0)	N5349	N1543	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	42	TRUE	15.730768
E2Maps/museum	(6,4)	N7710	N8291	p(4,4);p(5,4);p(6,4);	8	2	2	32	TRUE	16.192308
E2Maps/museum	(4,0)	N8040	N4633	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	36	TRUE	16.5
E2Maps/museum	(6,4)	N4581	N3183	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	38	TRUE	16.807693
E2Maps/roomG	(0,0)	N9470	NA	p(0,0);	0	0	0	0	FALSE	0
E2Maps/roomG	(3,0)	N7282	N9470	p(0,0);p(1,0);p(2,0);p(3,0);	1	5	3	3	FALSE	1.1111112
E2Maps/roomG	(3,3)	N878	N7282	p(3,0);p(3,1);p(3,2);p(3,3);	2	5	3	6	FALSE	2.5555556
E2Maps/roomG	(5,3)	N6021	N878	p(3,3);p(4,3);p(5,3);	3	4	2	8	FALSE	3.962963
E2Maps/roomG	(1,3)	N1588	N878	p(3,3);p(2,3);p(1,3);	3	6	2	8	FALSE	4.740741
E2Maps/roomG	(5,2)	N5251	N6021	p(5,3);p(5,2);	4	4	1	9	FALSE	5.5925927
E2Maps/roomG	(5,5)	N508	N6021	p(5,3);p(5,4);p(5,5);	4	2	2	10	FALSE	4.814815
E2Maps/roomG	(1,3)	N5033	N6021	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	4	6	4	12	FALSE	7.037037
E2Maps/roomG	(5,3)	N7659	N1588	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	4	4	4	12	FALSE	6.740741
E2Maps/roomG	(5,5)	N3433	N5251	p(5,2);p(5,3);p(5,4);p(5,5);	5	2	3	12	FALSE	6.5925927
E2Maps/roomG	(1,3)	N4315	N5251	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	6	5	14	FALSE	9.111111
E2Maps/roomG	(7,5)	N2658	N508	p(5,5);p(6,5);p(7,5);	5	1	2	12	FALSE	5.2962966
E2Maps/roomG	(5,2)	N7107	N508	p(5,5);p(5,4);p(5,3);p(5,2);	5	4	3	13	FALSE	7.0370374
E2Maps/roomG	(1,3)	N1677	N508	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	6	6	16	FALSE	8.777778
E2Maps/roomG	(5,2)	N759	N5033	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	5	4	5	17	FALSE	9.851851
E2Maps/roomG	(5,5)	N3005	N5033	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	5	2	6	18	FALSE	8.481482
E2Maps/roomG	(5,2)	N5499	N7659	p(5,3);p(5,2);	5	4	1	13	FALSE	8.962963
E2Maps/roomG	(5,5)	N511	N7659	p(5,3);p(5,4);p(5,5);	5	2	2	14	FALSE	7.888889
E2Maps/roomG	(7,5)	N8469	N3433	p(5,5);p(6,5);p(7,5);	6	1	2	14	FALSE	7.1481485
E2Maps/roomG	(1,3)	N2904	N3433	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	6	18	FALSE	11
E2Maps/roomG	(5,5)	N1388	N4315	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	6	2	6	20	FALSE	10.703703
E2Maps/roomG	(5,2)	N710	N2658	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	6	4	5	17	FALSE	8.111112
E2Maps/roomG	(1,3)	N2834	N2658	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	8	20	FALSE	10.148149
E2Maps/roomG	(7,5)	N3208	N7107	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	1	5	18	FALSE	7.7407413
E2Maps/roomG	(1,3)	N434	N7107	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	5	18	FALSE	11.444445
E2Maps/roomG	(5,2)	N5245	N1677	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	6	4	5	21	FALSE	12.185185
E2Maps/roomG	(7,5)	N7275	N1677	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	1	8	24	FALSE	9.703704
E2Maps/roomG	(5,5)	N5487	N759	p(5,2);p(5,3);p(5,4);p(5,5);	6	2	3	20	FALSE	11.444444
E2Maps/roomG	(7,5)	N3623	N3005	p(5,5);p(6,5);p(7,5);	6	1	2	20	FALSE	9.259259
E2Maps/roomG	(5,2)	N6761	N3005	p(5,5);p(5,4);p(5,3);p(5,2);	6	4	3	21	FALSE	11.888889
E2Maps/roomG	(5,5)	N6425	N5499	p(5,2);p(5,3);p(5,4);p(5,5);	6	2	3	16	FALSE	10.259259
E2Maps/roomG	(7,5)	N9754	N511	p(5,5);p(6,5);p(7,5);	6	1	2	16	FALSE	8.518518
E2Maps/roomG	(5,2)	N6436	N511	p(5,5);p(5,4);p(5,3);p(5,2);	6	4	3	17	FALSE	10.703704
E2Maps/roomG	(1,3)	N8801	N8469	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	22	TRUE	12.444445
E2Maps/roomG	(7,5)	N7700	N2904	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	8	26	TRUE	12
E2Maps/roomG	(7,5)	N7461	N1388	p(5,5);p(6,5);p(7,5);	7	1	2	22	TRUE	11.555554
E2Maps/roomG	(1,3)	N9508	N710	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	5	22	TRUE	13.407408
E2Maps/roomG	(5,2)	N6877	N2834	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	4	5	25	TRUE	14.148149
E2Maps/roomG	(1,3)	N1636	N3208	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	26	TRUE	13.925926
E2Maps/roomG	(7,5)	N7913	N434	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	8	26	TRUE	12.444445
E2Maps/roomG	(7,5)	N5030	N5245	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	26	TRUE	13.185185
E2Maps/roomG	(5,2)	N6842	N7275	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	29	TRUE	14.296297
E2Maps/roomG	(7,5)	N7568	N5487	p(5,5);p(6,5);p(7,5);	7	1	2	22	TRUE	12.296295
E2Maps/roomG	(5,2)	N4508	N3623	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	25	TRUE	13.259259
E2Maps/roomG	(7,5)	N1041	N6761	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	26	TRUE	12.888889
E2Maps/roomG	(7,5)	N1600	N6425	p(5,5);p(6,5);p(7,5);	7	1	2	18	TRUE	10.962963
E2Maps/roomG	(5,2)	N40	N9754	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	21	TRUE	11.925926
E2Maps/roomG	(7,5)	N6890	N6436	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	22	TRUE	11.555555
E2Maps/tworooms	(0,0)	N3240	NA	p(0,0);	0	0	0	0	FALSE	0
E2Maps/tworooms	(3,0)	N8158	N3240	p(0,0);p(1,0);p(2,0);p(3,0);	1	5	3	3	FALSE	1.2
E2Maps/tworooms	(3,3)	N2078	N8158	p(3,0);p(3,1);p(3,2);p(3,3);	2	5	3	6	FALSE	2.76
E2Maps/tworooms	(5,3)	N8617	N2078	p(3,3);p(4,3);p(5,3);	3	3	2	8	FALSE	3.88
E2Maps/tworooms	(1,3)	N1856	N2078	p(3,3);p(2,3);p(1,3);	3	6	2	8	FALSE	5.12
E2Maps/tworooms	(5,2)	N8071	N8617	p(5,3);p(5,2);	4	2	1	9	FALSE	4.7200003
E2Maps/tworooms	(5,5)	N1338	N8617	p(5,3);p(5,4);p(5,5);	4	2	2	10	FALSE	4.8
E2Maps/tworooms	(1,3)	N3235	N8617	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	4	6	4	12	FALSE	7.2
E2Maps/tworooms	(5,3)	N5586	N1856	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	4	3	4	12	FALSE	6.72
E2Maps/tworooms	(7,2)	N6069	N8071	p(5,2);p(6,2);p(7,2);	5	3	2	11	FALSE	6.28
E2Maps/tworooms	(5,5)	N8697	N8071	p(5,2);p(5,3);p(5,4);p(5,5);	5	2	3	12	FALSE	5.8
E2Maps/tworooms	(1,3)	N4284	N8071	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	6	5	14	FALSE	8.52
E2Maps/tworooms	(7,5)	N828	N1338	p(5,5);p(6,5);p(7,5);	5	3	2	12	FALSE	6.48
E2Maps/tworooms	(5,2)	N7370	N1338	p(5,5);p(5,4);p(5,3);p(5,2);	5	2	3	13	FALSE	5.96
E2Maps/tworooms	(1,3)	N3172	N1338	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	6	6	16	FALSE	9.08
E2Maps/tworooms	(5,2)	N8057	N3235	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	5	2	5	17	FALSE	8.68
E2Maps/tworooms	(5,5)	N2609	N3235	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	5	2	6	18	FALSE	8.76
E2Maps/tworooms	(5,2)	N9513	N5586	p(5,3);p(5,2);	5	2	1	13	FALSE	7.8799996
E2Maps/tworooms	(5,5)	N5995	N5586	p(5,3);p(5,4);p(5,5);	5	2	2	14	FALSE	7.96
E2Maps/tworooms	(7,5)	N3445	N6069	p(7,2);p(7,3);p(7,4);p(7,5);	6	1	3	14	FALSE	6.88
E2Maps/tworooms	(1,3)	N3496	N6069	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	7	18	FALSE	11.040001
E2Maps/tworooms	(7,5)	N9261	N8697	p(5,5);p(6,5);p(7,5);	6	2	2	14	FALSE	7.04
E2Maps/tworooms	(1,3)	N2782	N8697	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	6	18	FALSE	10.56
E2Maps/tworooms	(5,5)	N9368	N4284	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	6	2	6	20	FALSE	10.240001
E2Maps/tworooms	(7,2)	N2658	N4284	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	6	3	7	21	FALSE	11.280001
E2Maps/tworooms	(7,2)	N9414	N828	p(7,5);p(7,4);p(7,3);p(7,2);	6	1	3	15	FALSE	7.12
E2Maps/tworooms	(1,3)	N6071	N828	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	8	20	FALSE	11.719999
E2Maps/tworooms	(7,2)	N9160	N7370	p(5,2);p(6,2);p(7,2);	6	2	2	15	FALSE	7.28
E2Maps/tworooms	(1,3)	N8257	N7370	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6	5	18	FALSE	10.72
E2Maps/tworooms	(5,2)	N7714	N3172	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	6	2	5	21	FALSE	10.88
E2Maps/tworooms	(7,5)	N109	N3172	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	3	8	24	FALSE	12.2
E2Maps/tworooms	(7,2)	N8354	N8057	p(5,2);p(6,2);p(7,2);	6	3	2	19	FALSE	11.200001
E2Maps/tworooms	(5,5)	N421	N8057	p(5,2);p(5,3);p(5,4);p(5,5);	6	2	3	20	FALSE	10.400001
E2Maps/tworooms	(7,5)	N7770	N2609	p(5,5);p(6,5);p(7,5);	6	3	2	20	FALSE	11.400001
E2Maps/tworooms	(5,2)	N9425	N2609	p(5,5);p(5,4);p(5,3);p(5,2);	6	2	3	21	FALSE	10.56
E2Maps/tworooms	(7,2)	N4999	N9513	p(5,2);p(6,2);p(7,2);	6	3	2	15	FALSE	9.92
E2Maps/tworooms	(5,5)	N5573	N9513	p(5,2);p(5,3);p(5,4);p(5,5);	6	2	3	16	FALSE	9.28
E2Maps/tworooms	(7,5)	N1722	N5995	p(5,5);p(6,5);p(7,5);	6	3	2	16	FALSE	10.12
E2Maps/tworooms	(5,2)	N8013	N5995	p(5,5);p(5,4);p(5,3);p(5,2);	6	2	3	17	FALSE	9.440001
E2Maps/tworooms	(1,3)	N105	N3445	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	22	TRUE	12.6
E2Maps/tworooms	(5,5)	N2008	N3496	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	7	1	6	24	TRUE	12.040001
E2Maps/tworooms	(1,3)	N1765	N9261	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	22	TRUE	12.76
E2Maps/tworooms	(7,2)	N124	N2782	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2	7	25	TRUE	12.68
E2Maps/tworooms	(7,5)	N8300	N9368	p(5,5);p(6,5);p(7,5);	7	2	2	22	TRUE	12.120001
E2Maps/tworooms	(7,5)	N1873	N2658	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	24	TRUE	12.280001
E2Maps/tworooms	(1,3)	N6151	N9414	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	7	22	TRUE	12.84
E2Maps/tworooms	(5,2)	N6170	N6071	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	1	5	25	TRUE	12.759999
E2Maps/tworooms	(1,3)	N8236	N9160	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	7	22	TRUE	13
E2Maps/tworooms	(7,2)	N5263	N8257	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2	7	25	TRUE	12.84
E2Maps/tworooms	(7,2)	N5613	N7714	p(5,2);p(6,2);p(7,2);	7	2	2	23	TRUE	12.84
E2Maps/tworooms	(7,2)	N2266	N109	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	27	TRUE	13.32
E2Maps/tworooms	(7,5)	N5614	N8354	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	22	TRUE	12.120001
E2Maps/tworooms	(7,5)	N4659	N421	p(5,5);p(6,5);p(7,5);	7	2	2	22	TRUE	12.280001
E2Maps/tworooms	(7,2)	N5243	N7770	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	23	TRUE	12.360001
E2Maps/tworooms	(7,2)	N5160	N9425	p(5,2);p(6,2);p(7,2);	7	2	2	23	TRUE	12.52
E2Maps/tworooms	(7,5)	N12	N4999	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	18	TRUE	10.68
E2Maps/tworooms	(7,5)	N1860	N5573	p(5,5);p(6,5);p(7,5);	7	2	2	18	TRUE	10.84
E2Maps/tworooms	(7,2)	N9544	N1722	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	19	TRUE	10.92
E2Maps/tworooms	(7,2)	N2	N8013	p(5,2);p(6,2);p(7,2);	7	2	2	19	TRUE	11.080001
